Date,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2005-01-03,20.079804730718,20.192191697495,19.966668517497,20.034849944008,65002900.0
2005-01-04,20.124759517429,20.304578664271,19.974910228394,20.109774588525,109442100.0
2005-01-05,20.109774588525,20.304578664271,20.049834872911,20.064819801815,72463500.0
2005-01-06,20.124759517429,20.274608806464,19.959850374846,20.042342408459,76890500.0
2005-01-07,20.102282124074,20.147236910784,19.944940370587,19.982402692845,68723300.0
2005-01-10,19.929955441683,20.124759517429,19.885000654972,20.079804730718,70376600.0
2005-01-11,19.997387621749,20.094789659622,19.937447906135,20.027357479556,64712000.0
2005-01-12,20.057327337363,20.117267052977,19.944940370587,20.064819801815,72940600.0
2005-01-13,19.997387621749,20.079804730718,19.600287005806,19.682704114775,89861600.0
2005-01-14,19.780106152648,19.817568474907,19.510377432384,19.570317147999,92180800.0
2005-01-18,19.502884967933,19.742643830389,19.360528143349,19.720166437034,69146400.0
2005-01-19,19.630256863613,19.675211650323,19.420392934319,19.465422645674,58114100.0
2005-01-20,19.356781911123,19.555332219095,19.285603498832,19.375513072253,58380100.0
2005-01-21,19.435452787867,19.57780961245,19.210678854314,19.218171318766,76501000.0
2005-01-24,19.308080892187,19.480407574577,19.210678854314,19.233156247669,69010900.0
2005-01-25,19.300588427735,19.622764399161,19.293095963283,19.495392503481,67580700.0
2005-01-26,19.540347290192,19.607779470257,19.40548293006,19.487900039029,64974500.0
2005-01-27,19.442945252319,19.600287005806,19.368020607801,19.562824683547,93204100.0
2005-01-28,19.885000654972,19.967417763942,19.450362792126,19.615271934709,110466500.0
2005-01-31,19.742643830389,19.870015726069,19.600287005806,19.690196579227,71442100.0
2005-02-01,19.667719185871,19.802583546003,19.645241792516,19.772613688196,57981700.0
2005-02-02,19.795091081551,19.855030797165,19.690121654582,19.825060939358,79329500.0
2005-02-03,19.757628759293,19.780106152648,19.555332219095,19.615271934709,62545400.0
2005-02-04,19.615271934709,19.757628759293,19.585227152258,19.720166437034,61246500.0
2005-02-07,19.682704114775,19.70518150813,19.525362361288,19.600287005806,57763400.0
2005-02-08,19.622764399161,19.735151365937,19.600287005806,19.66022672142,61343700.0
2005-02-09,19.667719185871,19.712673972582,19.510377432384,19.53285482574,77874800.0
2005-02-10,19.555332219095,19.57780961245,19.480407574577,19.525362361288,71796400.0
2005-02-11,19.502884967933,19.570317147999,19.338050749994,19.457930181222,83835900.0
2005-02-14,19.489248682631,19.570317147999,19.412975394512,19.487900039029,58694000.0
2005-02-15,19.540509101996,19.600633745387,19.435290976062,19.487900039029,76551600.0
2005-02-16,19.442806556486,19.487900039029,19.292494948009,19.382681913095,57506600.0
2005-02-17,19.322557269705,19.435290976062,19.239885885042,19.277463787162,67024800.0
2005-02-18,19.269948206738,19.277463787162,19.089574276565,19.149698919956,77091100.0
2005-02-22,18.969324989784,19.15721450038,18.939262668089,18.96180940936,96419200.0
2005-02-23,18.969324989784,19.051996374446,18.916715926817,18.939262668089,83689400.0
2005-02-24,18.924231507241,19.119711754065,18.901684765969,19.067027535294,85236300.0
2005-02-25,19.051996374446,19.074543115718,18.901684765969,18.976840570208,62467700.0
2005-02-28,18.954293828936,19.067027535294,18.886352981905,18.909200346393,82728000.0
2005-03-01,18.939262668089,19.097089856989,18.886653605122,18.999387311479,56394800.0
2005-03-02,18.931747087665,19.149698919956,18.909200346393,18.984356150632,67739000.0
2005-03-03,19.014418472327,19.021934052751,18.894169185545,18.916715926817,52183600.0
2005-03-04,18.946778248512,19.014418472327,18.886653605122,18.916715926817,63058200.0
2005-03-07,18.916715926817,19.382681913095,18.909200346393,19.142183339532,80407400.0
2005-03-08,19.089574276565,19.255067357498,19.044480794022,19.089574276565,52871800.0
2005-03-09,19.082058696142,19.217339143771,18.999387311479,19.021934052751,62991800.0
2005-03-10,19.112121017837,19.149698919956,18.976840570208,19.112121017837,59132900.0
2005-03-11,19.127152178685,19.149849231565,18.834044542155,18.856591283426,60617900.0
2005-03-14,18.849075703002,18.901684765969,18.758888737916,18.871622444274,65550500.0
2005-03-15,18.86410686385,18.969324989784,18.706204519145,18.721310835797,71469400.0
2005-03-16,18.653670611982,18.76640431834,18.458265520962,18.510874583929,74841400.0
2005-03-17,18.518390164353,18.548452486049,18.435718779691,18.443234360115,60573200.0
2005-03-18,18.435718779691,18.721310835797,18.247829269095,18.270376010366,135904000.0
2005-03-21,18.300438332062,18.307953912486,18.150126723585,18.187704625704,71446200.0
2005-03-22,18.18018904528,18.240313688671,18.007255539728,18.029877436803,102113300.0
2005-03-23,18.029877436803,18.330500653757,18.007330695532,18.172673464856,79293300.0
2005-03-24,18.232798108247,18.390625297148,18.187554314096,18.247829269095,78820900.0
2005-03-28,18.338016234181,18.390625297148,18.172673464856,18.187704625704,49802000.0
2005-03-29,18.142611143161,18.217766947399,17.902112569598,17.977268373836,74231700.0
2005-03-30,18.059939758499,18.18018904528,18.037393017227,18.157642304009,59585700.0
2005-03-31,18.225282527823,18.270601477779,18.127504826509,18.165157884433,62382300.0
2005-04-01,18.217766947399,18.300438332062,18.112548821466,18.127579982313,64619600.0
2005-04-04,18.120064401889,18.232798108247,17.992299534684,18.210251366976,62196400.0
2005-04-05,18.202735786552,18.413172038419,18.127504826509,18.390625297148,73549600.0
2005-04-06,18.390625297148,18.743857577069,18.374917734062,18.540936905625,78020200.0
2005-04-07,18.533421325201,18.886653605122,18.510874583929,18.86410686385,77451500.0
2005-04-08,18.841560122579,18.976840570208,18.721310835797,18.743857577069,47956300.0
2005-04-11,18.811497800883,18.871622444274,18.683732933678,18.76640431834,47791800.0
2005-04-12,18.728826416221,19.051996374446,18.638639451135,19.029449633175,67517800.0
2005-04-13,18.96180940936,19.127152178685,18.781435479188,18.819013381307,60929300.0
2005-04-14,18.796466640035,18.894169185545,18.661186192406,18.66870177283,66754400.0
2005-04-15,18.47329668181,18.713795255373,18.345531814605,18.383109716724,100251600.0
2005-04-18,18.3755941363,18.66870177283,18.338016234181,18.525905744777,75766400.0
2005-04-19,18.57099922732,18.638639451135,18.3755941363,18.510874583929,65956200.0
2005-04-20,18.533421325201,18.563483646896,18.262860429943,18.27789159079,91923500.0
2005-04-21,18.398140877572,19.082058696142,18.390625297148,18.969324989784,93562300.0
2005-04-22,18.826528961731,18.976840570208,18.623608290287,18.773919898764,80087500.0
2005-04-25,18.841560122579,18.999387311479,18.683732933678,18.781435479188,75457900.0
2005-04-26,18.751373157492,18.976840570208,18.593545968592,18.608577129439,60464300.0
2005-04-27,18.518390164353,18.901684765969,18.510874583929,18.781435479188,47732800.0
2005-04-28,18.653670611982,18.728826416221,18.368078555876,18.3755941363,83623100.0
2005-04-29,18.698764094525,19.014418472327,18.631123870711,19.014418472327,98641200.0
2005-05-02,18.96180940936,19.05951195487,18.751373157492,18.96180940936,54376700.0
2005-05-03,18.886653605122,19.089574276565,18.856591283426,19.05951195487,67867800.0
2005-05-04,19.029449633175,19.089574276565,18.871622444274,18.946778248512,86864200.0
2005-05-05,18.939262668089,19.036965213599,18.849075703002,18.96180940936,59362300.0
2005-05-06,19.036965213599,19.149698919956,18.931747087665,18.954293828936,64322600.0
2005-05-09,18.96180940936,19.036965213599,18.826528961731,18.871622444274,61872400.0
2005-05-10,18.819013381307,18.849075703002,18.653670611982,18.713795255373,62235100.0
2005-05-11,18.706279674949,18.76640431834,18.518390164353,18.721310835797,59463300.0
2005-05-12,18.66870177283,18.871622444274,18.661186192406,18.788951059612,74540700.0
2005-05-13,18.811497800883,19.074543115718,18.781435479188,19.014418472327,77204300.0
2005-05-16,19.021320776671,19.224878311736,18.327717323855,19.217339143771,50577300.0
2005-05-17,19.081634120394,19.224878311736,19.036399112601,19.194721639875,39983200.0
2005-05-18,19.224878311736,19.481210022559,19.164564968013,19.375661671044,71182400.0
2005-05-19,19.413357510871,19.639532549832,19.375661671044,19.541523366282,52120800.0
2005-05-20,19.511366694421,19.541523366282,19.39827917494,19.405818342905,64444500.0
2005-05-23,19.413357510871,19.654610885763,19.405818342905,19.488749190525,75421100.0
2005-05-24,19.451053350698,19.511366694421,19.390740006975,19.413357510871,61287700.0
